1:0.579916 2:0.380344 3:-0.632583 4:0.34669 5:0.091148 6:-0.112118 7:-0.092672 8:0.1693 9:-0.467801 10:0.433458 11:0.701342 12:0.075235 13:-0.162214
1:0.591243 2:0.394582 3:-0.647615 4:0.38958 5:0.094293 6:-0.086445 7:-0.091047 8:0.138089 9:-0.459213 10:0.404212 11:0.736959 12:0.070543 13:-0.15359
1:0.650989 2:0.46611 3:-0.679037 4:0.486113 5:0.13616 6:-0.003492 7:-0.043578 8:0.029148 9:-0.491081 10:0.342595 11:0.778669 12:0.123658 13:-0.133597
1:0.69355 2:0.535091 3:-0.693506 4:0.583184 5:0.185714 6:0.105649 7:0.039287 8:-0.120903 9:-0.522492 10:0.274086 11:0.788048 12:0.195379 13:-0.094494
1:0.665176 2:0.546866 3:-0.670023 4:0.633773 5:0.21119 6:0.182722 7:0.122493 8:-0.233813 9:-0.51399 10:0.213141 11:0.742811 12:0.232361 13:-0.043415
1:0.576612 2:0.494671 3:-0.620291 4:0.650123 5:0.213514 6:0.217455 7:0.19878 8:-0.285475 9:-0.458614 10:0.153383 11:0.67032 12:0.225912 13:-0.000764
1:0.464754 2:0.403102 3:-0.552607 4:0.647019 5:0.208698 6:0.253455 7:0.273122 8:-0.310183 9:-0.36652 10:0.09347 11:0.58487 12:0.19078 13:0.023364
1:0.358255 2:0.311108 3:-0.469968 4:0.623826 5:0.202622 6:0.305297 7:0.33138 8:-0.336354 9:-0.267294 10:0.046103 11:0.484991 12:0.158698 13:0.048982
1:0.270524 2:0.24459 3:-0.391683 4:0.599803 5:0.185699 6:0.346847 7:0.371589 8:-0.35354 9:-0.190977 10:0.011435 11:0.39353 12:0.154977 13:0.084576
1:0.215053 2:0.213029 3:-0.3335 4:0.593302 5:0.14415 6:0.370204 7:0.396457 8:-0.35307 9:-0.146956 10:-0.030666 11:0.325581 12:0.167088 13:0.103118
1:0.202032 2:0.225144 3:-0.287789 4:0.600023 5:0.10681 6:0.402971 7:0.403356 8:-0.376603 9:-0.137228 10:-0.078628 11:0.272034 12:0.178113 13:0.113271
1:0.200089 2:0.255572 3:-0.222769 4:0.577441 5:0.106977 6:0.434579 7:0.388816 8:-0.417217 9:-0.138084 10:-0.117451 11:0.20128 12:0.183106 13:0.144181
1:0.1477 2:0.238447 3:-0.111679 4:0.467491 5:0.103498 6:0.424913 7:0.341407 8:-0.40677 9:-0.091352 10:-0.155706 11:0.080934 12:0.150053 13:0.182147
1:0.068575 2:0.178269 3:-0.009296 4:0.328018 5:0.065748 6:0.385402 7:0.277053 8:-0.352104 9:-0.015549 10:-0.188257 11:-0.032732 12:0.084249 13:0.187361
1:0.155168 2:0.087691 3:-0.04712 4:0.033897 5:-0.021526 6:0.038334 7:0.043578 8:0.056103 9:-0.238479 10:0.357541 11:0.012184 12:0.123588 13:-0.082322
1:0.219995 2:0.157663 3:-0.093958 4:0.040031 5:0.056421 6:-0.017624 7:0.000983 8:0.089743 9:-0.341386 10:0.460511 11:0.120747 12:0.155416 13:-0.046551
1:0.254421 2:0.191318 3:-0.13488 4:0.018622 5:0.118659 6:-0.106403 7:-0.070873 8:0.14548 9:-0.379387 10:0.526154 11:0.203231 12:0.153521 13:-0.052059
1:0.238541 2:0.175807 3:-0.142358 4:-0.019527 5:0.155453 6:-0.193638 7:-0.10665 8:0.208922 9:-0.365408 10:0.554858 11:0.227573 12:0.139791 13:-0.071993
1:0.15886 2:0.101306 3:-0.097466 4:-0.08451 5:0.151017 6:-0.278283 7:-0.115855 8:0.302896 9:-0.301844 10:0.536221 11:0.192169 12:0.0968 13:-0.074227
1:0.025514 2:-0.02774 3:-0.00128 4:-0.199079 5:0.103407 6:-0.356697 7:-0.149747 8:0.415624 9:-0.172661 10:0.460511 11:0.099825 12:0.007396 13:-0.055038
1:-0.105611 2:-0.156134 3:0.106762 4:-0.336376 5:0.048445 6:-0.397605 7:-0.208286 8:0.49236 9:-0.021568 10:0.365337 11:-0.010287 12:-0.092616 13:-0.025755
1:-0.212415 2:-0.261913 3:0.205355 4:-0.460086 5:-0.00316 6:-0.404514 7:-0.259304 8:0.525139 9:0.111865 10:0.271789 11:-0.114094 12:-0.188353 13:0.000627
1:-0.307365 2:-0.351755 3:0.304358 4:-0.549679 5:-0.049038 6:-0.397568 7:-0.260006 8:0.52796 9:0.22139 10:0.195381 11:-0.22295 12:-0.273573 13:0.023795
1:-0.409422 2:-0.435795 3:0.405025 4:-0.607843 5:-0.075501 6:-0.377133 7:-0.211013 8:0.520098 9:0.318648 10:0.136191 11:-0.342121 12:-0.34927 13:0.03485
1:-0.511785 2:-0.513239 3:0.479572 4:-0.636363 5:-0.082671 6:-0.347049 7:-0.176921 8:0.522344 9:0.399615 10:0.075246 11:-0.448252 12:-0.412231 13:0.023442
1:-0.569865 2:-0.550942 3:0.494886 4:-0.611045 5:-0.081623 6:-0.312188 7:-0.177402 8:0.513307 9:0.434735 10:0.014146 11:-0.507677 12:-0.433542 13:0.007546
1:-0.57961 2:-0.548367 3:0.462798 4:-0.555544 5:-0.08852 6:-0.290375 7:-0.192663 8:0.492543 9:0.430798 10:-0.033222 11:-0.513822 12:-0.423279 13:0.006135
1:-0.594658 2:-0.55298 3:0.43847 4:-0.537484 5:-0.123779 6:-0.303478 7:-0.222464 8:0.485334 9:0.436275 10:-0.066728 11:-0.503027 12:-0.40955 13:0.033497
1:-0.646991 2:-0.586834 3:0.470429 4:-0.577441 5:-0.180853 6:-0.331686 7:-0.244143 8:0.470499 9:0.479783 10:-0.102453 11:-0.523067 12:-0.38958 13:0.082518
1:-0.720536 2:-0.633057 3:0.557242 4:-0.630523 5:-0.230711 6:-0.321524 7:-0.234216 8:0.406665 9:0.55105 10:-0.16789 11:-0.596146 12:-0.346057 13:0.124228
1:-0.766595 2:-0.660174 3:0.640803 4:-0.626344 5:-0.247345 6:-0.236916 7:-0.193044 8:0.287904 9:0.616326 10:-0.265749 11:-0.681836 12:-0.271099 13:0.139654
1:-0.758988 2:-0.661137 3:0.66444 4:-0.552538 5:-0.224513 6:-0.117833 7:-0.130755 8:0.157886 9:0.652102 10:-0.354418 11:-0.720714 12:-0.198014 13:0.131304
1:-0.711124 2:-0.642172 3:0.627026 4:-0.452828 5:-0.189679 6:-0.026224 7:-0.06644 8:0.037454 9:0.653072 10:-0.410691 11:-0.701983 12:-0.148852 13:0.110802
1:-0.644687 2:-0.600138 3:0.55965 4:-0.355097 5:-0.175551 6:0.036552 7:-0.021157 8:-0.072949 9:0.623658 10:-0.451657 11:-0.641757 12:-0.122987 13:0.080323
1:0.155473 2:0.242014 3:-0.076979 4:0.141819 5:0.118948 6:0.124669 7:0.188231 8:-0.075848 9:-0.078342 10:0.058416 11:0.031823 12:0.103156 13:-0.065799
1:0.311086 2:0.346745 3:-0.205278 4:0.129819 5:0.173348 6:0.001544 7:0.064896 8:0.106746 9:-0.24972 10:0.184282 11:0.157567 12:0.152111 13:-0.12119
1:0.457702 2:0.431662 3:-0.364051 4:0.186273 5:0.250611 6:-0.081484 7:-0.010669 8:0.226656 9:-0.406376 10:0.309864 11:0.33031 12:0.199378 13:-0.137125
1:0.575862 2:0.508569 3:-0.51358 4:0.298814 5:0.301062 6:-0.107193 7:-0.025168 8:0.254185 9:-0.536928 10:0.407671 11:0.494477 12:0.215511 13:-0.145279
1:0.704072 2:0.541856 3:-0.680829 4:0.440388 5:0.159403 6:-0.017219 7:-0.016846 8:0.058819 9:-0.598866 10:0.437769 11:0.705857 12:0.179315 13:-0.171485
1:0.632277 2:0.448759 3:-0.659958 4:0.393441 5:0.103028 6:-0.057428 7:-0.074482 8:0.108679 9:-0.520096 10:0.413969 11:0.712457 12:0.113002 13:-0.175248
1:0.613148 2:0.426482 3:-0.656015 4:0.408227 5:0.095113 6:-0.042837 7:-0.096322 8:0.096691 9:-0.489369 10:0.374578 11:0.72905 12:0.091853 13:-0.165134
1:0.654765 2:0.475593 3:-0.684312 4:0.49017 5:0.139244 6:0.025066 7:-0.058599 8:0.012903 9:-0.514447 10:0.322177 11:0.77394 12:0.125507 13:-0.146631
1:0.702101 2:0.54848 3:-0.706694 4:0.589588 5:0.193598 6:0.11787 7:0.02561 8:-0.122391 9:-0.554131 10:0.268898 11:0.797079 12:0.190895 13:-0.117936
1:0.697687 2:0.589183 3:-0.686796 4:0.655792 5:0.215064 6:0.187794 7:0.118001 8:-0.248596 9:-0.560807 10:0.216393 11:0.758308 12:0.24304 13:-0.0746
1:0.63311 2:0.568492 3:-0.62718 4:0.682797 5:0.208303 6:0.229455 7:0.203433 8:-0.331 9:-0.513534 10:0.158133 11:0.6805 12:0.258503 13:-0.020639
1:0.538049 2:0.496058 3:-0.550149 4:0.679571 5:0.200814 6:0.280065 7:0.279319 8:-0.386267 9:-0.420413 10:0.097704 11:0.591657 12:0.24193 13:0.02993
1:0.43552 2:0.405225 3:-0.464411 4:0.651076 5:0.203062 6:0.345102 7:0.338058 8:-0.430067 9:-0.311144 10:0.042256 11:0.487022 12:0.218539 13:0.073717
1:0.330992 2:0.320958 3:-0.377522 4:0.616959 5:0.194935 6:0.394186 7:0.38286 8:-0.449317 9:-0.214058 10:-0.011693 11:0.373035 12:0.207976 13:0.109998
1:0.237097 2:0.252827 3:-0.304819 4:0.595942 5:0.148632 6:0.41589 7:0.408008 8:-0.439209 9:-0.139481 10:-0.078292 11:0.272622 12:0.202498 13:0.12362
1:0.185097 2:0.224068 3:-0.251092 4:0.585506 5:0.093487 6:0.431988 7:0.402072 8:-0.437903 9:-0.102536 10:-0.141819 11:0.200693 12:0.194663 13:0.124738
1:0.175102 2:0.240627 3:-0.196956 4:0.558672 5:0.080377 6:0.450677 7:0.373455 8:-0.460051 9:-0.101566 10:-0.177828 11:0.141161 12:0.196974 13:0.144965
1:0.139621 2:0.234428 3:-0.104227 4:0.460599 5:0.080681 6:0.451559 7:0.318064 8:-0.460051 9:-0.066274 10:-0.209321 11:0.046653 12:0.176888 13:0.176953
1:0.049446 2:0.157153 3:0.017311 4:0.295832 5:0.049828 6:0.417691 7:0.225332 8:-0.419411 9:0.038914 10:-0.252894 11:-0.07364 12:0.100359 13:0.181716
1:-0.032538 2:0.059244 3:0.103817 4:0.137493 5:0.01785 6:0.341334 7:0.116577 8:-0.363178 9:0.140394 10:-0.266033 11:-0.143512 12:0.01789 13:0.157118
1:0.160582 2:0.076114 3:-0.061947 4:0.055818 5:-0.038905 6:-0.006708 7:0.003891 8:0.109358 9:-0.189893 10:0.325791 11:0.037354 12:0.090305 13:-0.167055
1:0.184042 2:0.101504 3:-0.068759 4:0.041326 5:0.016589 6:-0.024993 7:-0.013898 8:0.121764 9:-0.260048 10:0.391202 11:0.0738 12:0.122595 13:-0.138164
1:0.206891 2:0.135896 3:-0.081768 4:0.01916 5:0.083552 6:-0.064301 7:-0.050577 8:0.140387 9:-0.320673 10:0.455864 11:0.133011 12:0.131331 13:-0.09714
1:0.212193 2:0.148662 3:-0.089323 4:-0.013075 5:0.127425 6:-0.129374 7:-0.084129 8:0.169744 9:-0.334453 10:0.503748 11:0.175496 12:0.115499 13:-0.081852
1:0.175546 2:0.116252 3:-0.068964 4:-0.060462 5:0.146733 6:-0.20891 7:-0.091729 8:0.222869 9:-0.310317 10:0.538699 11:0.177847 12:0.092177 13:-0.077363
1:0.073572 2:0.023947 3:-0.003534 4:-0.137835 5:0.12902 6:-0.2962 7:-0.084871 8:0.311254 9:-0.238879 10:0.532478 11:0.127881 12:0.044471 13:-0.06231
1:-0.069102 2:-0.108609 3:0.086992 4:-0.250181 5:0.07263 6:-0.376214 7:-0.105406 8:0.415441 9:-0.115117 10:0.467558 11:0.038717 12:-0.039362 13:-0.039162
1:-0.187012 2:-0.22152 3:0.166635 4:-0.371886 5:0.020159 6:-0.420061 7:-0.162161 8:0.491498 9:0.011811 10:0.384103 11:-0.048443 12:-0.128026 13:-0.016033
1:-0.26114 2:-0.297436 3:0.233653 4:-0.47624 5:-0.010892 6:-0.425574 7:-0.221361 8:0.525295 9:0.110524 10:0.301991 11:-0.124755 12:-0.205873 13:-0.001078
1:-0.321441 2:-0.358605 3:0.308532 4:-0.549386 5:-0.032768 6:-0.411167 7:-0.226776 8:0.529527 9:0.196484 10:0.230488 11:-0.214774 12:-0.271585 13:0.010859
1:-0.399705 2:-0.422151 3:0.395038 4:-0.595819 5:-0.046425 6:-0.388655 7:-0.172087 8:0.525478 9:0.285439 10:0.175944 11:-0.322829 12:-0.330709 13:0.022247
1:-0.483106 2:-0.478225 3:0.467049 4:-0.617692 5:-0.044814 6:-0.36188 7:-0.124699 8:0.526654 9:0.354053 10:0.131803 11:-0.420891 12:-0.380542 13:0.021129
1:-0.524889 2:-0.497671 3:0.486307 4:-0.59406 5:-0.036444 6:-0.33062 7:-0.116436 8:0.51605 9:0.370714 10:0.092747 11:-0.476708 12:-0.396144 13:0.009643
1:-0.528221 2:-0.494954 3:0.450404 4:-0.539292 5:-0.041639 6:-0.316286 7:-0.129953 8:0.506203 9:0.357391 10:0.053614 11:-0.475533 12:-0.390019 13:-0.000372
1:-0.556539 2:-0.526033 3:0.415653 4:-0.51698 5:-0.082793 6:-0.339441 7:-0.159573 8:0.518687 9:0.376791 10:-0.002994 11:-0.453943 12:-0.392654 13:0.008075
1:-0.631944 2:-0.593599 3:0.442158 4:-0.554689 5:-0.153842 6:-0.370958 7:-0.188151 8:0.511897 9:0.450426 10:-0.088643 11:-0.468853 12:-0.395589 13:0.038064
1:-0.773674 2:-0.668666 3:0.658652 4:-0.571576 5:-0.236757 6:-0.176401 7:-0.128529 8:0.193799 9:0.653614 10:-0.358935 11:-0.699792 12:-0.216806 13:0.107783
1:-0.739942 2:-0.655815 3:0.634043 4:-0.488142 5:-0.22193 6:-0.10859 7:-0.079095 8:0.080497 9:0.660091 10:-0.396881 11:-0.700086 12:-0.172427 13:0.102373
1:-0.683555 2:-0.624877 3:0.573299 4:-0.390069 5:-0.224209 6:-0.049912 7:-0.036459 8:-0.025779 9:0.635641 10:-0.43067 11:-0.651456 12:-0.150909 13:0.088555
1:-0.62814 2:-0.580607 3:0.511096 4:-0.295564 5:-0.237349 6:0.02049 7:-0.0074 8:-0.121947 9:0.59878 10:-0.468435 11:-0.582946 12:-0.134382 13:0.08732
1:0.156056 2:0.243005 3:-0.128529 4:0.204895 5:0.073496 6:0.124872 7:0.219737 8:-0.058297 9:-0.099198 10:0.110094 11:0.110941 12:0.109975 13:0.055763
1:0.327327 2:0.37038 3:-0.228608 4:0.170437 5:0.129536 6:0.018763 7:0.073038 8:0.085355 9:-0.243444 10:0.179403 11:0.19917 12:0.142357 13:-0.054215
1:0.43999 2:0.410659 3:-0.343744 4:0.171219 5:0.196196 6:-0.084203 7:-0.044581 8:0.222086 9:-0.343326 10:0.238722 11:0.314653 12:0.156826 13:-0.130206
1:0.525778 2:0.446551 3:-0.46687 4:0.242702 5:0.243152 6:-0.134299 7:-0.083687 8:0.285319 9:-0.437302 10:0.305811 11:0.442774 12:0.159761 13:-0.170113
1:0.799327 2:0.688791 3:-0.711304 4:0.530348 5:0.251872 6:0.026757 7:0.064595 8:-0.001515 9:-0.711986 10:0.479483 11:0.713419 12:0.274936 13:-0.169995
1:0.767289 2:0.631982 3:-0.697526 4:0.49606 5:0.202121 6:0.025471 7:0.03674 8:-0.009873 9:-0.665311 10:0.45065 11:0.724642 12:0.236452 13:-0.188772
1:0.694494 2:0.533619 3:-0.667385 4:0.440486 5:0.133243 6:0.00408 7:-0.034514 8:0.026014 9:-0.5856 10:0.40083 11:0.712297 12:0.179593 13:-0.199239
1:0.645686 2:0.474092 3:-0.647666 4:0.428658 5:0.106203 6:0.010162 7:-0.083066 8:0.034059 9:-0.536386 10:0.345925 11:0.706499 12:0.144021 13:-0.191124
1:0.659013 2:0.487849 3:-0.671124 4:0.487946 5:0.139547 6:0.055627 7:-0.064475 8:-0.015802 9:-0.550679 10:0.300184 11:0.74543 12:0.154722 13:-0.176326
1:0.706543 2:0.550857 3:-0.708538 4:0.582745 5:0.193173 6:0.122869 7:0.011351 8:-0.118813 9:-0.596783 10:0.269233 11:0.788368 12:0.207098 13:-0.159038
1:0.730586 2:0.612366 3:-0.710126 4:0.660949 5:0.216628 6:0.178826 7:0.103722 8:-0.237339 9:-0.620292 10:0.240271 11:0.777627 12:0.269135 13:-0.123444
1:0.699741 2:0.625386 3:-0.661316 4:0.699709 5:0.212268 6:0.222692 7:0.192082 8:-0.333951 9:-0.586912 10:0.202609 11:0.715797 12:0.305053 13:-0.063329
1:0.632083 2:0.587202 3:-0.589151 4:0.706918 5:0.212025 6:0.28477 7:0.271899 8:-0.410452 9:-0.506515 10:0.16043 11:0.634916 12:0.306856 13:0.00198
1:0.548765 2:0.523118 3:-0.511352 4:0.693355 5:0.22673 6:0.360869 7:0.340966 8:-0.46995 9:-0.412967 10:0.115799 11:0.537736 12:0.29382 13:0.053019
1:0.455232 2:0.45224 3:-0.433118 4:0.674293 5:0.232989 6:0.418848 7:0.401892 8:-0.502468 9:-0.328605 10:0.061178 11:0.425219 12:0.287579 13:0.085791
1:0.34901 2:0.373126 3:-0.354295 4:0.649218 5:0.19694 6:0.445072 7:0.435523 8:-0.507221 9:-0.243329 10:-0.017992 11:0.307572 12:0.280137 13:0.102197
1:0.256864 2:0.308362 3:-0.276905 4:0.612438 5:0.139152 6:0.452423 7:0.42682 8:-0.5038 9:-0.166499 10:-0.104518 11:0.206544 12:0.257601 13:0.114957
1:0.208362 2:0.28903 3:-0.201796 4:0.562143 5:0.111945 6:0.46163 7:0.391323 8:-0.512445 9:-0.123419 10:-0.168845 11:0.130553 12:0.241907 13:0.147063
1:0.159888 2:0.265677 3:-0.106019 4:0.460477 5:0.101068 6:0.467455 7:0.324883 8:-0.507953 9:-0.069555 10:-0.22024 11:0.042084 12:0.215026 13:0.189145
1:0.069685 2:0.18277 3:0.010448 4:0.302749 5:0.066644 6:0.44272 7:0.225412 8:-0.4682 9:0.038429 10:-0.269233 11:-0.068723 12:0.140092 13:0.205942
1:-0.010189 2:0.091399 3:0.09109 4:0.159879 5:0.036277 6:0.373494 7:0.132319 8:-0.408415 9:0.132606 10:-0.275454 11:-0.13587 12:0.054178 13:0.197475
1:0.250701 2:0.149596 3:-0.136647 4:0.13632 5:0.060735 6:-0.110482 7:0.022561 8:0.161752 9:-0.285639 10:0.385445 11:0.217045 12:0.113973 13:-0.201748
1:0.238957 2:0.14017 3:-0.125226 4:0.08908 5:0.087305 6:-0.116014 7:-0.021799 8:0.17489 9:-0.307093 10:0.415389 11:0.2078 12:0.127402 13:-0.179541
1:0.211222 2:0.127064 3:-0.106045 4:0.032137 5:0.114922 6:-0.127665 7:-0.060063 8:0.17886 9:-0.310745 10:0.434491 11:0.199357 12:0.109535 13:-0.138438
1:0.174935 2:0.101306 3:-0.081743 4:-0.023583 5:0.125526 6:-0.169362 7:-0.074723 8:0.198892 9:-0.28872 10:0.454728 11:0.189898 12:0.067746 13:-0.116349
1:0.103862 2:0.036826 3:-0.030269 4:-0.098073 5:0.121789 6:-0.23982 7:-0.073159 8:0.257058 9:-0.240847 10:0.481419 11:0.156284 12:0.015902 13:-0.096885
1:-0.022433 2:-0.073538 3:0.059181 4:-0.200863 5:0.092287 6:-0.319852 7:-0.065177 8:0.340272 9:-0.154574 10:0.476489 11:0.077461 12:-0.047175 13:-0.063172
1:-0.166023 2:-0.198678 3:0.150169 4:-0.313477 5:0.031294 6:-0.392882 7:-0.07729 8:0.423825 9:-0.039884 10:0.423417 11:-0.019025 12:-0.120745 13:-0.028303
1:-0.27305 2:-0.2952 3:0.2167 4:-0.415192 5:-0.024534 6:-0.441048 7:-0.120808 8:0.485256 9:0.06228 10:0.359838 11:-0.094348 12:-0.189439 13:-0.001235
1:-0.33138 2:-0.354614 3:0.270836 4:-0.497209 5:-0.047002 6:-0.453618 7:-0.174815 8:0.514796 9:0.135516 10:0.30119 11:-0.152624 12:-0.243571 13:0.010055
1:-0.365251 2:-0.394865 3:0.329019 4:-0.552783 5:-0.045817 6:-0.432907 7:-0.190758 8:0.519184 9:0.200763 10:0.24737 11:-0.222282 12:-0.280044 13:0.007037
1:-0.406424 2:-0.428322 3:0.393527 4:-0.583258 5:-0.036702 6:-0.397788 7:-0.149546 8:0.513072 9:0.265754 10:0.207256 11:-0.308667 12:-0.302765 13:0.006684
1:-0.454676 2:-0.451335 3:0.451582 4:-0.59516 5:-0.020964 6:-0.365647 7:-0.100473 8:0.508632 9:0.306494 10:0.185185 11:-0.389602 12:-0.320817 13:0.010937
1:-0.479191 2:-0.452693 3:0.471146 4:-0.575633 5:-0.0103 6:-0.338541 7:-0.08098 8:0.497793 9:0.308406 10:0.165309 11:-0.439514 12:-0.32641 13:0.008271
1:-0.484633 2:-0.455382 3:0.440698 4:-0.529492 5:-0.024382 6:-0.332973 7:-0.083788 8:0.495964 9:0.302585 10:0.122588 11:-0.440102 12:-0.327728 13:-0.00737
1:-0.532718 2:-0.513918 3:0.416062 4:-0.514071 5:-0.075865 6:-0.360575 7:-0.104965 8:0.518113 9:0.351343 10:0.032318 11:-0.42888 12:-0.350125 13:-0.021404
1:-0.627363 2:-0.607469 3:0.449968 4:-0.552001 5:-0.147265 6:-0.386009 7:-0.134124 8:0.513699 9:0.453193 10:-0.10093 11:-0.455039 12:-0.378855 13:-0.015622
1:-0.798106 2:-0.682196 3:0.680778 4:-0.610629 5:-0.244261 6:-0.230319 7:-0.122032 8:0.233395 9:0.656553 10:-0.360019 11:-0.711495 12:-0.242993 13:0.084321
1:-0.781976 2:-0.679365 3:0.666284 4:-0.544938 5:-0.264466 6:-0.181215 7:-0.089102 8:0.127798 9:0.666196 10:-0.380231 11:-0.727527 12:-0.206035 13:0.100198
1:-0.733584 2:-0.657117 3:0.609842 4:-0.447207 5:-0.289228 6:-0.116933 7:-0.050317 8:0.021156 9:0.642716 10:-0.405941 11:-0.689371 12:-0.183083 13:0.10549
1:0.102946 2:0.201452 3:-0.131116 4:0.211201 5:0.032692 6:0.079444 7:0.22078 8:-0.046073 9:-0.096887 10:0.165025 11:0.13384 12:0.081938 13:0.22472
1:0.278936 2:0.349208 3:-0.20935 4:0.17618 5:0.081152 6:-0.012754 7:0.074402 8:0.065479 9:-0.20664 10:0.17948 11:0.195322 12:0.095205 13:0.066583
1:0.379633 2:0.358662 3:-0.303436 4:0.143065 5:0.130888 6:-0.132572 7:-0.078934 8:0.227466 9:-0.260219 10:0.178783 11:0.282001 12:0.078378 13:-0.095533
1:0.80377 2:0.700481 3:-0.716733 4:0.530372 5:0.276923 6:0.001783 7:0.089162 8:-0.001541 9:-0.715952 10:0.506123 11:0.730253 12:0.283997 13:-0.166663
1:0.798272 2:0.686442 3:-0.692507 4:0.516124 5:0.245492 6:0.039676 7:0.079536 8:-0.063128 9:-0.702429 10:0.461285 11:0.725283 12:0.283558 13:-0.189831
1:0.750686 2:0.614913 3:-0.662673 4:0.479002 5:0.181445 6:0.05344 7:0.01466 8:-0.05955 9:-0.64671 10:0.38622 11:0.706525 12:0.253071 13:-0.214743
1:0.69802 2:0.542196 3:-0.645592 4:0.467344 5:0.138575 6:0.064999 7:-0.045845 8:-0.043383 9:-0.599864 10:0.316162 11:0.696586 12:0.221151 13:-0.223524
1:0.688886 2:0.523033 3:-0.669229 4:0.512654 5:0.152627 6:0.092583 7:-0.042836 8:-0.062502 9:-0.604771 10:0.276926 11:0.73036 12:0.219926 13:-0.220251
1:0.725505 2:0.561415 3:-0.714095 4:0.591494 5:0.19729 6:0.130679 7:0.015823 8:-0.123932 9:-0.644028 10:0.270472 11:0.781608 12:0.256838 13:-0.212587
1:0.765817 2:0.622839 3:-0.738449 4:0.663124 5:0.225515 6:0.162159 7:0.088841 8:-0.209131 9:-0.673214 10:0.273415 11:0.79911 12:0.313975 13:-0.185284
1:0.766456 2:0.657995 3:-0.716733 4:0.703986 5:0.234159 6:0.196321 7:0.160757 8:-0.293938 9:-0.655412 10:0.266394 11:0.766458 12:0.356319 13:-0.130167
1:0.727671 2:0.653409 3:-0.664875 4:0.722364 5:0.247573 6:0.261725 7:0.232612 8:-0.375584 9:-0.598438 10:0.248221 11:0.703399 12:0.368777 13:-0.066524
1:0.667397 2:0.623603 3:-0.603517 4:0.730502 5:0.269479 6:0.346094 7:0.306533 8:-0.445321 9:-0.536985 10:0.220678 11:0.622438 12:0.363415 13:-0.017542
1:0.596685 2:0.58106 3:-0.540623 4:0.734534 5:0.280113 6:0.411406 7:0.381336 8:-0.492203 9:-0.484633 10:0.179093 11:0.528678 12:0.363831 13:0.013975
1:0.507176 2:0.522155 3:-0.46728 4:0.720604 5:0.258541 6:0.447241 7:0.433778 8:-0.523102 9:-0.413623 10:0.110739 11:0.420062 12:0.363785 13:0.04218
1:0.409422 2:0.46127 3:-0.375934 4:0.679816 5:0.215519 6:0.463082 7:0.450925 8:-0.542534 9:-0.320759 10:0.022716 11:0.308908 12:0.341018 13:0.080009
1:0.330853 2:0.421047 3:-0.2714 4:0.616495 5:0.182174 6:0.47499 7:0.437268 8:-0.557552 9:-0.237281 10:-0.068457 11:0.209564 12:0.311987 13:0.136047
1:0.250618 2:0.366842 3:-0.150425 4:0.511799 5:0.151807 6:0.486696 7:0.377806 8:-0.555619 9:-0.146157 10:-0.161643 11:0.100974 12:0.273318 13:0.194613
1:0.136789 2:0.259563 3:-0.020973 4:0.359789 5:0.101797 6:0.471076 7:0.275448 8:-0.517591 9:-0.012525 10:-0.248041 11:-0.028323 12:0.200164 13:0.227758
1:0.01377 2:0.128734 3:0.078849 4:0.19165 5:0.050542 6:0.385972 7:0.161539 8:-0.437146 9:0.126329 10:-0.28738 11:-0.134053 12:0.106785 13:0.234324
1:-0.073656 2:0.034193 3:0.122025 4:0.082237 5:0.003023 6:0.275306 7:0.091108 8:-0.340951 9:0.209807 10:-0.298764 11:-0.191394 12:0.063978 13:0.222799
1:0.244843 2:0.16522 3:-0.18241 4:0.22997 5:0.138104 6:-0.180168 7:0.13631 8:0.130384 9:-0.295539 10:0.299848 11:0.385567 12:0.03088 13:-0.118015
1:0.267942 2:0.168051 3:-0.192884 4:0.199152 5:0.12545 6:-0.197093 7:0.08459 8:0.176875 9:-0.316137 10:0.36131 11:0.374077 12:0.065458 13:-0.169584
1:0.246092 2:0.138953 3:-0.175188 4:0.12498 5:0.119495 6:-0.198674 7:0.013557 8:0.203306 9:-0.309119 10:0.381547 11:0.330471 12:0.086352 13:-0.173621
1:0.191843 2:0.094739 3:-0.137083 4:0.044332 5:0.110152 6:-0.193344 7:-0.034815 8:0.206676 9:-0.278307 10:0.372977 11:0.27126 12:0.07045 13:-0.148925
1:0.127127 2:0.039798 3:-0.090859 4:-0.032381 5:0.096115 6:-0.218613 7:-0.051179 8:0.229425 9:-0.23497 10:0.372177 11:0.218809 12:0.020571 13:-0.138105
1:0.032233 2:-0.046082 3:-0.014904 4:-0.134414 5:0.080818 6:-0.273211 7:-0.058459 8:0.292188 9:-0.172718 10:0.391176 11:0.149284 12:-0.053184 13:-0.119759
1:-0.10214 2:-0.15871 3:0.09196 4:-0.257903 5:0.05323 6:-0.331723 7:-0.063332 8:0.366312 9:-0.081481 10:0.391537 11:0.04342 12:-0.130199 13:-0.076854
1:-0.235959 2:-0.267517 3:0.183895 4:-0.365947 5:-0.003585 6:-0.387295 7:-0.075706 8:0.427952 9:0.022424 10:0.353333 11:-0.059558 12:-0.196535 13:-0.03042
1:-0.336294 2:-0.351132 3:0.247404 4:-0.447427 5:-0.06707 6:-0.433715 7:-0.103601 8:0.470133 9:0.110552 10:0.309502 11:-0.129725 12:-0.25136 13:0.00784
